1330645651871	1330588800000	20157477	19.2298987239155	0
1330646006128	1330588800000	20157477	19.2298987239155	0
1330646368836	1330588800000	20157477	19.2298987239155	0
1330646602026	1330588800000	20157477	19.2298987239155	0
1330646900141	1330588800000	20157477	1072.80982062732	0
1330647033952	1330588800000	20157477	3389.36096781597	-203
1330647263817	1330588800000	20157477	3061.36649523626	64
1330647623263	1330588800000	20157477	6708.25949415709	0
1330648073203	1330588800000	20157477	8942.15998270401	114
1330648431974	1330588800000	20157477	10947.4630267163	140
1330648699675	1330588800000	20157477	12398.6798258296	169
1330648891771	1330588800000	20157477	21296.3768345884	-807
1330649058648	1330588800000	20157477	15337.9059590492	43
1330649331580	1330588800000	20157477	17256.5789627551	131
1330649599630	1330588800000	20157477	19834.4939959598	139
1330649911383	1330588800000	20157477	24161.6335501705	-332
1330650967610	1330588800000	20157477	26475.5048233299	-52
1330651298630	1330588800000	20157477	26762.8329746743	0
1330732276742	1330675200000	20157477	19.2298987239155	0
1330732601686	1330675200000	20157477	19.2298987239155	0
1330732955800	1330675200000	20157477	19.2298987239155	0
1330733032433	1330675200000	20157477	19.2298987239155	0
1330733315984	1330675200000	20157477	2397.56583823068	-204
1330733371157	1330675200000	20157477	823.085591136762	112
1330733685467	1330675200000	20157477	7681.97044063562	-479
1330734012841	1330675200000	20157477	11427.7384652251	-758
1330734094651	1330675200000	20157477	6995.90689683246	35
1330734402634	1330675200000	20157477	16320.9422261937	-1113
1330734453500	1330675200000	20157477	8096.45137293419	225
1330734783427	1330675200000	20157477	17322.7997658165	-823
1330735085272	1330675200000	20157477	10898.5888803886	402
1330735194563	1330675200000	20157477	19419.4331265976	-605
1330735444293	1330675200000	20157477	12936.799299913	425
1330735584499	1330675200000	20157477	21733.5692663271	-586
1330735803147	1330675200000	20157477	15271.7786121093	399
1330735988968	1330675200000	20157477	19871.3437140356	122
1330736303660	1330675200000	20157477	23479.0799507771	-156
1330736692997	1330675200000	20157477	25634.2587510686	-365
1330737005166	1330675200000	20157477	26286.0968869068	-235
1330737301823	1330675200000	20157477	26475.5048233299	-118
1330737610048	1330675200000	20157477	26476.5346733348	190
1330737925622	1330675200000	20157477	26475.5048233299	506
1330738316823	1330675200000	20157477	26475.5048233299	897
1330738707401	1330675200000	20157477	26476.5346733348	1287
1330991360558	1330934400000	20157477	19.2298987239155	0
1330991712801	1330934400000	20157477	19.2298987239155	0
1330992089640	1330934400000	20157477	19.2298987239155	0
1330992360831	1330934400000	20157477	35.9650859664616	51
1330992608772	1330934400000	20157477	908.357279255488	135
1330992777168	1330934400000	20157477	3094.23705597474	-26
1330992968042	1330934400000	20157477	3130.00965134944	161
1330993254457	1330934400000	20157477	9775.72611780371	-443
1330993347065	1330934400000	20157477	6636.34764348824	133
1330993561510	1330934400000	20157477	11723.8599229685	-458
1330993600085	1330934400000	20157477	7487.68250362067	266
1330993867854	1330934400000	20157477	9310.11733830188	247
1330994135529	1330934400000	20157477	10929.1352218434	247
1330994529719	1330934400000	20157477	19687.0951236568	-507
1330994855336	1330934400000	20157477	21661.6256754986	-503
1330995036215	1330934400000	20157477	15822.1418185903	367
1330995303890	1330934400000	20157477	18652.3417024068	377
1330995575192	1330934400000	20157477	20246.1648820213	448
1330995935802	1330934400000	20157477	22225.6959885463	485
1330996999560	1330934400000	20157477	26866.847825161	0
1330997358606	1330934400000	20157477	26475.5048233299	739
1330997766680	1330934400000	20157477	26475.5048233299	1147
1330998096644	1330934400000	20157477	26475.5048233299	1477
1331077938780	1331020800000	20157477	19.2298987239155	0
1331078314371	1331020800000	20157477	19.2298987239155	0
1331078676062	1331020800000	20157477	19.2298987239155	0
1331078769065	1331020800000	20157477	31.7812891558242	61
1331079064252	1331020800000	20157477	3398.30411665964	-173
1331079133397	1331020800000	20157477	2033.45071956716	74
1331079457134	1331020800000	20157477	5282.71944389446	8
1331079821466	1331020800000	20157477	7079.67783588928	150
1331080180251	1331020800000	20157477	8984.36477805723	214
1331080544353	1331020800000	20157477	11112.2647448447	226
1331080817279	1331020800000	20157477	11705.7354875376	401
1331081061283	1331020800000	20157477	19981.8928682628	-423
1331081166546	1331020800000	20157477	13782.6996343717	408
1331081565958	1331020800000	20157477	22603.5102929508	-348
1331081800025	1331020800000	20157477	18241.8248859327	511
1331081947508	1331020800000	20157477	22579.5220831474	38
1331082124059	1331020800000	20157477	20221.452509265	601
1331082252506	1331020800000	20157477	24161.6335501705	9
1331082518973	1331020800000	20157477	21631.6491793201	765
1331083205575	1331020800000	20157477	26475.5048233299	186
1331083534950	1331020800000	20157477	26475.5048233299	515
1331083854472	1331020800000	20157477	26475.5048233299	835
1331164306882	1331107200000	20157477	19.2298987239155	0
1331164673299	1331107200000	20157477	19.2298987239155	0
1331164722003	1331107200000	20157477	19.2298987239155	0
1331165003818	1331107200000	20157477	19.2298987239155	0
1331165325909	1331107200000	20157477	2397.56583823068	-194
1331165334639	1331107200000	20157477	810.903921405516	77
1331165685540	1331107200000	20157477	4364.16419177637	-60
1331165693743	1331107200000	20157477	3478.7924562527	47
1331166059095	1331107200000	20157477	9878.06514743341	-455
1331166427934	1331107200000	20157477	17510.4253744906	-1196
1331166483507	1331107200000	20157477	9540.16665512283	25
1331166789517	1331107200000	20157477	18961.160930865	-965
1331166797244	1331107200000	20157477	11331.0200327496	43
1331167164736	1331107200000	20157477	20499.5179697151	-804
1331167485808	1331107200000	20157477	22609.5073454017	-829
1331167804926	1331107200000	20157477	19871.3437140356	-62
1331168117739	1331107200000	20157477	23479.0799507771	-342
1331168542420	1331107200000	20157477	24726.5805384848	-260
1331169042878	1331107200000	20157477	26282.5346441217	-197
1331169138735	1331107200000	20157477	25922.748122823	0
1331169551348	1331107200000	20157477	26476.5346733348	131
1331169870517	1331107200000	20157477	26475.5048233299	451
1331170187093	1331107200000	20157477	26476.5346733348	767
