21767755_1359705600000_seg[18390-18402],-221.011227824
21767755_1359705600000_seg[18402-18406],14.4887721755
21767755_1359705600000_seg[18406-400],-58.2685807656
21767755_1359705600000_seg[400-420],2.67994864612
21767755_1359705600000_seg[420-431],-13.6215219421
21767755_1359705600000_seg[431-468],26.0034780579
21767755_1359705600000_seg[468-490],-17.9009337068
21767755_1359705600000_seg[490-515],-5.95240429504
21767755_1359705600000_seg[515-30670],-14.7244631186
21767755_1359705600000_seg[30670-30690],-6.67299253032
21767755_1359705600000_seg[30690-30700],8.23877217555
21767755_1359705600000_seg[30700-30720],-25.6656395892
21767755_1359705600000_seg[30720-30748],3.61377217554
21767755_1359705600000_seg[30748-45870],1.42994864612
21767755_1359705600000_seg[45870-45880],-12.8126984127
21767755_1359705600000_seg[45880-45900],-1.07005135386
21767755_1359705600000_seg[45900-45910],-6.82740429504
21767755_1359705600000_seg[45910-45920],-1.408286648
21767755_1359705600000_seg[45920-45940],-15.9744631186
21767755_1359705600000_seg[45940-45950],-3.0626984127
21767755_1359705600000_seg[45950-45960],-21.9376984127
21767755_1359705600000_seg[45960-51870],-10.9450513539
21767755_1359705600000_seg[51870-49757],113.724066293
21767755_1359705600000_seg[49757-49755],-16.7979925303
21767755_1359705600000_seg[49755-49753],2.05494864613
21767755_1359705600000_seg[49753-49724],6.74612511672
21767755_1359705600000_seg[49724-49725],-16.3788748833
21767755_1359705600000_seg[49725-49726],-12.3788748833
21767755_1359705600000_seg[49726-32120],-4.4376984127
21767755_1359705600000_seg[32120-32140],-28.5626984127
21767755_1359705600000_seg[32140-49739],-9.79799253033
21767755_1359705600000_seg[49739-49740],-2.84211017741
21767755_1359705600000_seg[49740-49750],-4.90828664799
21767755_1359705600000_seg[49750-49760],0.00347805789279
21767755_1359705600000_seg[49760-49770],3.77553688142
21767755_1359705600000_seg[49770-49780],8.76083099907
21767755_1359705600000_seg[49780-49810],17.3637721755
21767755_1359705600000_seg[49810-49820],4.01818394024
21767755_1359705600000_seg[49820-49840],-10.8862278244
21767755_1359705600000_seg[49840-49860],13.1652427638
21767755_1359705600000_seg[49860-49870],4.92994864613
21767755_1359705600000_seg[49870-49880],0.17994864613
21767755_1359705600000_seg[49880-49900],-12.3347572362
21767755_1359705600000_seg[49900-49910],-2.32005135387
21767755_1359705600000_seg[49910-49920],4.54024276378
21767755_1359705600000_seg[49920-49930],16.7534780579
21767755_1359705600000_seg[49930-49940],8.36377217552
21767755_1359705600000_seg[49940-49950],-0.136227824461
21767755_1359705600000_seg[49950-49960],-8.54063958917
21767755_1359705600000_seg[49960-49970],-4.158286648
21767755_1359705600000_seg[49970-49980],2.2828898226
21767755_1359705600000_seg[49980-50010],10.7608309991
21767755_1359705600000_seg[50010-50020],19.6358309991
21767755_1359705600000_seg[50020-50030],10.7534780579
21767755_1359705600000_seg[50030-50050],12.3637721755
21767755_1359705600000_seg[50050-50060],12.0108309991
21767755_1359705600000_seg[50060-50061],31.341713352
21767755_1359705600000_seg[50061-50062],24.7608309991
21767755_1359705600000_seg[50062-50063],12.0623015873
21767755_1359705600000_seg[50063-50064],-4.9965219421
21767755_1359705600000_seg[50064-50065],-1.34211017741
21767755_1359705600000_seg[50065-48470],-5.5626984127
21767755_1359705600000_seg[48470-52305],-383.268580766
21767755_1359964800000_seg[18390-18402],-220.069957983
21767755_1359964800000_seg[18402-18406],15.4300420168
21767755_1359964800000_seg[18406-400],-57.3273109244
21767755_1359964800000_seg[400-420],3.62121848739
21767755_1359964800000_seg[420-431],-12.6802521008
21767755_1359964800000_seg[431-468],26.9447478992
21767755_1359964800000_seg[468-490],-16.9596638655
21767755_1359964800000_seg[490-515],-5.01113445377
21767755_1359964800000_seg[515-30670],-13.7831932773
21767755_1359964800000_seg[30670-30690],-5.73172268905
21767755_1359964800000_seg[30690-30700],9.18004201681
21767755_1359964800000_seg[30700-30720],-24.7243697479
21767755_1359964800000_seg[30720-30748],4.55504201681
21767755_1359964800000_seg[30748-45870],2.37121848739
21767755_1359964800000_seg[45870-45880],-11.8714285714
21767755_1359964800000_seg[45880-45900],-0.128781512593
21767755_1359964800000_seg[45900-45910],-5.88613445377
21767755_1359964800000_seg[45910-45920],-0.467016806728
21767755_1359964800000_seg[45920-45940],-15.0331932773
21767755_1359964800000_seg[45940-45950],-2.12142857143
21767755_1359964800000_seg[45950-45960],-20.9964285714
21767755_1359964800000_seg[45960-51870],-10.0037815126
21767755_1359964800000_seg[51870-49757],114.665336134
21767755_1359964800000_seg[49757-49755],-15.8567226891
21767755_1359964800000_seg[49755-49753],2.9962184874
21767755_1359964800000_seg[49753-49724],7.68739495799
21767755_1359964800000_seg[49724-49725],-15.437605042
21767755_1359964800000_seg[49725-49726],-11.437605042
21767755_1359964800000_seg[49726-32120],-3.49642857143
21767755_1359964800000_seg[32120-32140],-27.6214285714
21767755_1359964800000_seg[32140-49739],-8.85672268906
21767755_1359964800000_seg[49739-49740],-1.90084033614
21767755_1359964800000_seg[49740-49750],-3.96701680672
21767755_1359964800000_seg[49750-49760],0.944747899163
21767755_1359964800000_seg[49760-49770],4.71680672269
21767755_1359964800000_seg[49770-49780],9.70210084034
21767755_1359964800000_seg[49780-49810],18.3050420168
21767755_1359964800000_seg[49810-49820],4.95945378151
21767755_1359964800000_seg[49820-49840],-9.94495798318
21767755_1359964800000_seg[49840-49860],14.106512605
21767755_1359964800000_seg[49860-49870],5.8712184874
21767755_1359964800000_seg[49870-49880],1.1212184874
21767755_1359964800000_seg[49880-49900],-11.393487395
21767755_1359964800000_seg[49900-49910],-1.3787815126
21767755_1359964800000_seg[49910-49920],5.48151260505
21767755_1359964800000_seg[49920-49930],17.6947478992
21767755_1359964800000_seg[49930-49940],9.30504201679
21767755_1359964800000_seg[49940-49950],0.805042016809
21767755_1359964800000_seg[49950-49960],-7.5993697479
21767755_1359964800000_seg[49960-49970],-3.21701680673
21767755_1359964800000_seg[49970-49980],3.22415966387
21767755_1359964800000_seg[49980-50010],11.7021008403
21767755_1359964800000_seg[50010-50020],20.5771008403
21767755_1359964800000_seg[50020-50030],11.6947478992
21767755_1359964800000_seg[50030-50050],13.3050420168
21767755_1359964800000_seg[50050-50060],12.9521008403
21767755_1359964800000_seg[50060-50061],32.2829831933
21767755_1359964800000_seg[50061-50062],25.7021008403
21767755_1359964800000_seg[50062-50063],13.0035714286
21767755_1359964800000_seg[50063-50064],-4.05525210083
21767755_1359964800000_seg[50064-50065],-0.400840336138
21767755_1359964800000_seg[50065-48470],-4.62142857143
21767755_1359964800000_seg[48470-52305],-382.327310924
21767755_1360051200000_seg[18390-18402],-226.236511271
21767755_1360051200000_seg[18402-18406],9.26348872882
21767755_1360051200000_seg[18406-400],-63.4938642123
21767755_1360051200000_seg[400-420],-2.54533480059
21767755_1360051200000_seg[420-431],-18.8468053888
21767755_1360051200000_seg[431-468],20.7781946112
21767755_1360051200000_seg[468-490],-23.1262171535
21767755_1360051200000_seg[490-515],-11.1776877417
21767755_1360051200000_seg[515-30670],-19.9497465653
21767755_1360051200000_seg[30670-30690],-11.898275977
21767755_1360051200000_seg[30690-30700],3.01348872883
21767755_1360051200000_seg[30700-30720],-30.8909230359
21767755_1360051200000_seg[30720-30748],-1.61151127117
21767755_1360051200000_seg[30748-45870],-3.79533480059
21767755_1360051200000_seg[45870-45880],-18.0379818594
21767755_1360051200000_seg[45880-45900],-6.29533480057
21767755_1360051200000_seg[45900-45910],-12.0526877418
21767755_1360051200000_seg[45910-45920],-6.63357009471
21767755_1360051200000_seg[45920-45940],-21.1997465653
21767755_1360051200000_seg[45940-45950],-8.28798185941
21767755_1360051200000_seg[45950-45960],-27.1629818594
21767755_1360051200000_seg[45960-51870],-16.1703348006
21767755_1360051200000_seg[51870-49757],108.498782846
21767755_1360051200000_seg[49757-49755],-22.0232759771
21767755_1360051200000_seg[49755-49753],-3.17033480059
21767755_1360051200000_seg[49753-49724],1.52084167001
21767755_1360051200000_seg[49724-49725],-21.60415833
21767755_1360051200000_seg[49725-49726],-17.60415833
21767755_1360051200000_seg[49726-32120],-9.66298185941
21767755_1360051200000_seg[32120-32140],-33.7879818594
21767755_1360051200000_seg[32140-49739],-15.023275977
21767755_1360051200000_seg[49739-49740],-8.06739362412
21767755_1360051200000_seg[49740-49750],-10.1335700947
21767755_1360051200000_seg[49750-49760],-5.22180538882
21767755_1360051200000_seg[49760-49770],-1.44974656529
21767755_1360051200000_seg[49770-49780],3.53554755236
21767755_1360051200000_seg[49780-49810],12.1384887288
21767755_1360051200000_seg[49810-49820],-1.20709950648
