1333068462291	1333004400000	20157477	26476.5346733348	1842	47.4822006225586	-122.206611633301
1333068128499	1333004400000	20157477	26475.5048233299	1509	47.4822006225586	-122.206611633301
1333067660334	1333004400000	20157477	26476.5346733348	1040	47.4822006225586	-122.206611633301
1333067328951	1333004400000	20157477	26475.5048233299	709	47.4809684753418	-122.208023071289
1333066977900	1333004400000	20157477	26475.5048233299	358	47.4887886047363	-122.202186584473
1333066395253	1333004400000	20157477	25833.6920531946	82	47.5030937194824	-122.176940917969
1333066050924	1333004400000	20157477	24374.5699661051	147	47.5054550170898	-122.157402038574
1333065697594	1333004400000	20157477	22004.8493757085	283	47.5307464599609	-122.162582397461
1333065354764	1333004400000	20157477	23479.0799507771	-305	47.5409660339355	-122.17488861084
1333065037787	1333004400000	20157477	14510.2592137746	560	47.5409660339355	-122.17488861084
1333065012067	1333004400000	20157477	21631.6491793201	-341	47.5500297546387	-122.179359436035
1333064764470	1333004400000	20157477	13021.2279478194	531	47.5500297546387	-122.179359436035
1333064630466	1333004400000	20157477	20437.713734669	-528	47.5627517700195	-122.180938720703
1333064496577	1333004400000	20157477	11627.1962673367	493	47.5627517700195	-122.180938720703
1333064257418	1333004400000	20157477	17223.4685612244	-540	47.5806694030762	-122.16535949707
1333063925049	1333004400000	20157477	11645.3207027676	-81	47.5807342529297	-122.153396606445
1333063572798	1333004400000	20157477	10660.3274170409	-272	47.6023902893066	-122.175445556641
1333063245039	1333004400000	20157477	6955.95586868311	-9	47.6028175354004	-122.190704345703
1333062924468	1333004400000	20157477	3308.87262822291	97	47.6137351989746	-122.194259643555
1333062610154	1333004400000	20157477	385.061781653865	223	47.6147880554199	-122.196273803711
1333062333861	1333004400000	20157477	136.376209421735	0	47.6147880554199	-122.196273803711
1333062256667	1333004400000	20157477	245.154926498282	-103	47.615592956543	-122.196296691895
1333061927514	1333004400000	20157477	245.154926498282	-432	47.6166152954102	-122.196327209473
1333061615738	1333004400000	20157477	19.2298987239155	0	47.6137046813965	-122.190994262695
1333156076426	1333090800000	20157477	26476.5346733348	3056	47.4823722839355	-122.206611633301
1333155724661	1333090800000	20157477	26475.5048233299	2705	47.4823722839355	-122.206611633301
1333155367287	1333090800000	20157477	26476.5346733348	2347	47.4823722839355	-122.206611633301
1333155013923	1333090800000	20157477	26475.5048233299	1994	47.4823722839355	-122.206611633301
1333154657409	1333090800000	20157477	26476.5346733348	1637	47.4805679321289	-122.208595275879
1333154290576	1333090800000	20157477	26475.5048233299	1271	47.4871978759766	-122.202194213867
1333153195777	1333090800000	20157477	25160.2755387557	671	NULL	NULL
1333152845282	1333090800000	20157477	23696.5919509392	733	NULL	NULL
1333152472943	1333090800000	20157477	20431.5333111644	915	NULL	NULL
1333152101368	1333090800000	20157477	22567.5279782456	194	NULL	NULL
1333151771971	1333090800000	20157477	19902.051812432	300	NULL	NULL
1333151436784	1333090800000	20157477	18519.20111328	122	NULL	NULL
1333150752542	1333090800000	20157477	16759.9229397945	-403	NULL	NULL
1333149990793	1333090800000	20157477	8077.0225792327	165	47.5805778503418	-122.164398193359
1333149727866	1333090800000	20157477	5741.44461294261	225	47.5873107910156	-122.159233093262
1333149454676	1333090800000	20157477	2502.05937162281	323	47.6027336120605	-122.184875488281
1333149349931	1333090800000	20157477	2484.64378272412	220	NULL	NULL
1333149024703	1333090800000	20157477	245.154926498282	265	NULL	NULL
1333148719147	1333090800000	20157477	19.2298987239155	19	NULL	NULL
1333148410959	1333090800000	20157477	19.2298987239155	0	47.6167221069336	-122.196327209473
1333148091204	1333090800000	20157477	19.2298987239155	0	47.6174125671387	-122.197479248047
1333413162425	1333350000000	20157477	26476.5346733348	942	47.4819145202637	-122.206619262695
1333412823143	1333350000000	20157477	26476.5346733348	603	47.4821090698242	-122.206611633301
1333412490282	1333350000000	20157477	26461.0869232625	285	47.4821090698242	-122.206611633301
1333412487677	1333350000000	20157477	26475.5048233299	268	47.4821090698242	-122.206611633301
1333412217748	1333350000000	20157477	26457.997373248	15	47.4821090698242	-122.206611633301
1333412139721	1333350000000	20157477	26475.5048233299	-80	47.4887161254883	-122.202186584473
1333411768286	1333350000000	20157477	25315.841208059	0	47.5016632080078	-122.194244384766
1333410999447	1333350000000	20157477	24051.5855381387	-413	NULL	NULL
1333410661502	1333350000000	20157477	20295.5896275339	-74	NULL	NULL
1333410148142	1333350000000	20157477	15965.1078392955	-135	47.5348625183105	-122.163558959961
1333409997776	1333350000000	20157477	20573.5610957172	-783	NULL	NULL
1333409658326	1333350000000	20157477	18552.4862605617	-859	NULL	NULL
1333409338896	1333350000000	20157477	9655.1913135333	61	47.570484161377	-122.169464111328
1333409333805	1333350000000	20157477	16881.3277454071	-1033	NULL	NULL
1333409066050	1333350000000	20157477	8310.16810365063	5	47.5808525085449	-122.167190551758
1333408803571	1333350000000	20157477	6332.71982955312	27	47.5849189758301	-122.155067443848
1333408684954	1333350000000	20157477	9540.16665512283	-574	NULL	NULL
1333408530006	1333350000000	20157477	3308.87262822291	103	47.6023902893066	-122.175445556641
1333408018628	1333350000000	20157477	35.9650859664616	109	47.615592956543	-122.196296691895
1333407988285	1333350000000	20157477	19.2298987239155	1089	47.6163711547852	-122.196319580078
1333407823555	1333350000000	20157477	19.2298987239155	0	47.6166610717773	-122.196327209473
1333407502977	1333350000000	20157477	19.2298987239155	0	47.6167755126953	-122.196327209473
1333407105261	1333350000000	20157477	19.2298987239155	0	47.6167755126953	-122.196327209473
1333500100325	1333436400000	20157477	26476.5346733348	1480	47.4823455810547	-122.206611633301
1333499735928	1333436400000	20157477	26475.5048233299	1116	47.4823455810547	-122.206611633301
1333499376787	1333436400000	20157477	26475.5048233299	757	47.4805679321289	-122.208709716797
1333499009061	1333436400000	20157477	26476.5346733348	389	47.4942665100098	-122.202224731445
1333498637578	1333436400000	20157477	26494.0421234167	0	47.5013313293457	-122.190872192383
1333498226413	1333436400000	20157477	22639.492607656	707	47.5013313293457	-122.190872192383
1333498180331	1333436400000	20157477	25840.8165387649	-135	NULL	NULL
1333497953362	1333436400000	20157477	21137.7261743023	681	47.5030937194824	-122.17643737793
1333497806042	1333436400000	20157477	24165.1834860425	-38	NULL	NULL
1333497434350	1333436400000	20157477	22609.5073454017	-80	NULL	NULL
1333497096694	1333436400000	20157477	21296.3768345884	-202	NULL	NULL
1333496763459	1333436400000	20157477	19631.8205465432	-264	NULL	NULL
1333496242101	1333436400000	20157477	10892.4796120976	360	47.5669441223145	-122.17822265625
1333495974082	1333436400000	20157477	9285.90162074177	358	47.5737152099609	-122.169448852539
1333495703315	1333436400000	20157477	8536.83736350141	207	47.5801811218262	-122.168884277344
1333495435264	1333436400000	20157477	7170.34553982958	150	47.5803604125977	-122.153396606445
1333495167242	1333436400000	20157477	5693.50337916338	71	47.5873107910156	-122.159698486328
1333495031751	1333436400000	20157477	7714.35176347145	-338	NULL	NULL
1333494631082	1333436400000	20157477	1282.41628185602	96	47.6082801818848	-122.190803527832
1333494356977	1333436400000	20157477	245.154926498282	-3	NULL	NULL
1333494281689	1333436400000	20157477	19.2298987239155	0	47.615592956543	-122.196296691895
1333493941612	1333436400000	20157477	19.2298987239155	0	47.6164093017578	-122.196319580078
1333493584375	1333436400000	20157477	19.2298987239155	0	47.6172180175781	-122.196334838867
1333588166118	1333522800000	20157477	26476.5346733348	3146	NULL	NULL
1333587569163	1333522800000	20157477	26286.0968869068	2729	47.5016975402832	-122.186737060547
1333587254739	1333522800000	20157477	24883.5846571897	2808	47.5030670166016	-122.172843933105
1333586841993	1333522800000	20157477	23329.1536395054	2807	NULL	NULL
1333586115657	1333522800000	20157477	23479.0799507771	2056	47.5409393310547	-122.173919677734
1333585677292	1333522800000	20157477	21691.6021716771	1914	47.5498466491699	-122.179321289062
1333585370262	1333522800000	20157477	20892.7368720316	1738	47.5620880126953	-122.180961608887
1333584937256	1333522800000	20157477	18897.9077547685	1589	47.5685272216797	-122.169425964355
1333584541507	1333522800000	20157477	17842.4031185525	1288	47.5737152099609	-122.169448852539
1333584220493	1333522800000	20157477	16936.5117479583	1049	47.5808982849121	-122.167625427246
1333583909161	1333522800000	20157477	16705.0162911331	759	47.5807113647461	-122.165809631348
1333583594635	1333522800000	20157477	16408.8948161133	471	47.5804138183594	-122.160842895508
1333583264157	1333522800000	20157477	16019.0726235046	176	47.5874938964844	-122.155746459961
1333582856786	1333522800000	20157477	9769.70617488432	760	47.6032829284668	-122.179718017578
1333582337125	1333522800000	20157477	3076.3507582874	1136	47.613452911377	-122.19091796875
1333582024392	1333522800000	20157477	3729.20062387556	750	47.6100654602051	-122.190818786621
1333581696518	1333522800000	20157477	372.900763956299	911	47.615592956543	-122.196296691895
1333581387507	1333522800000	20157477	245.154926498282	628	47.615592956543	-122.196296691895
1333581064043	1333522800000	20157477	249.338723308916	304	47.615592956543	-122.196296691895
1333580714930	1333522800000	20157477	245.154926498282	-45	47.615592956543	-122.196296691895
1333580373999	1333522800000	20157477	245.154926498282	-386	47.615592956543	-122.196296691895
1333580046692	1333522800000	20157477	19.2298987239155	0	47.6160545349121	-122.198951721191
1333673850380	1333609200000	20157477	26476.5346733348	2430	NULL	NULL
1333673510298	1333609200000	20157477	26476.5346733348	2090	47.4821662902832	-122.206611633301
1333672643242	1333609200000	20157477	26476.5346733348	1223	NULL	NULL
1333672213659	1333609200000	20157477	26475.5048233299	794	47.4821662902832	-122.206611633301
1333671859302	1333609200000	20157477	26928.6388254501	0	47.4821662902832	-122.206611633301
1333671555479	1333609200000	20157477	26476.5346733348	135	47.4821662902832	-122.206611633301
1333671239354	1333609200000	20157477	26476.5346733348	-181	47.4832916259766	-122.202209472656
1333670145602	1333609200000	20157477	15924.2604048083	666	47.5801620483398	-122.157279968262
1333669719609	1333609200000	20157477	9872.04520451402	1206	47.5873374938965	-122.164039611816
1333669415405	1333609200000	20157477	9775.72611780371	918	47.597053527832	-122.167533874512
1333668929784	1333609200000	20157477	3639.76913543882	1265	47.6075057983398	-122.190780639648
1333668451525	1333609200000	20157477	19.2298987239155	1352	47.616641998291	-122.196327209473
1333668114715	1333609200000	20157477	19.2298987239155	1015	47.616641998291	-122.196327209473
1333667733703	1333609200000	20157477	19.2298987239155	634	47.616641998291	-122.196327209473
1333667378822	1333609200000	20157477	19.2298987239155	279	47.6147079467773	-122.198913574219
1333758054724	1333695600000	20157477	26717.5195744623	0	47.5030937194824	-122.176971435547
1333757603574	1333695600000	20157477	24356.8261432535	505	NULL	NULL
1333757259879	1333695600000	20157477	22699.4631321647	530	NULL	NULL
1333756354850	1333695600000	20157477	20819.1519551926	-66	NULL	NULL
1333756021992	1333695600000	20157477	19419.4331265976	-178	NULL	NULL
1333755675823	1333695600000	20157477	17576.646177552	-354	NULL	NULL
1333754974150	1333695600000	20157477	8562.74242177008	274	47.5803070068359	-122.168869018555
1333754705850	1333695600000	20157477	9201.41801130235	-97	NULL	NULL
1333754268652	1333695600000	20157477	4274.73270333963	133	NULL	NULL
1333753896918	1333695600000	20157477	1354.97262452123	149	47.6071739196777	-122.190773010254
1333753623773	1333695600000	20157477	257.706316930191	61	47.6138534545898	-122.196235656738
1333753355446	1333695600000	20157477	19.2298987239155	0	47.615592956543	-122.196296691895
1333753085160	1333695600000	20157477	19.2298987239155	0	47.615592956543	-122.196296691895
1333752792283	1333695600000	20157477	19.2298987239155	0	47.615592956543	-122.196296691895
1333752532123	1333695600000	20157477	19.2298987239155	0	47.6138458251953	-122.198638916016
1334105522000	1334041200000	20157477	26475.5048233299	2103	47.4819679260254	-122.206619262695
1334105131000	1334041200000	20157477	26475.5048233299	1712	47.4819679260254	-122.206619262695
1334105015000	1334041200000	20157477	26476.5346733348	1595	47.4819679260254	-122.206619262695
1334104898000	1334041200000	20157477	26476.5346733348	1478	47.4819679260254	-122.206619262695
