1349806209000	1349766000000	21650159	11074.7203054736	12	47.617000579834	-122.131607055664
1349806118000	1349766000000	21650159	10459.0170877547	-3	47.6169624328613	-122.123474121094
1349806027000	1349766000000	21650159	9488.24044663626	25	47.6167869567871	-122.110412597656
1349805936000	1349766000000	21650159	8551.32300035503	48	47.6215667724609	-122.112731933594
1349805845000	1349766000000	21650159	7716.31878510369	59	47.6252174377441	-122.121681213379
1349805754000	1349766000000	21650159	6852.74638820828	73	47.6313934326172	-122.123580932617
1349805704000	1349766000000	21650159	6222.83979844465	94	47.6315956115723	-122.132347106934
1349805674000	1349766000000	21650159	5924.58775881729	107	47.6291427612305	-122.132354736328
1349805621000	1349766000000	21650159	5751.01785939463	77	47.627872467041	-122.132987976074
1349805591000	1349766000000	21650159	5751.01785939463	47	47.627872467041	-122.132987976074
1349805576000	1349766000000	21650159	5743.08648959009	33	47.627872467041	-122.132987976074
1349805531000	1349766000000	21650159	5465.90831466339	23	47.6278839111328	-122.135803222656
1349805526000	1349766000000	21650159	5427.30088622175	23	47.6278800964355	-122.136329650879
1349805485000	1349766000000	21650159	5109.95576697204	23	47.6269645690918	-122.141075134277
1349805394000	1349766000000	21650159	4618.47848912771	-5	47.6256713867188	-122.147171020508
1349805304000	1349766000000	21650159	4005.75195033211	-16	47.6242752075195	-122.154174804688
1349805223000	1349766000000	21650159	3375.50290740823	-16	47.6222038269043	-122.163948059082
1349805112000	1349766000000	21650159	2216.45627396197	22	47.6202545166016	-122.178031921387
1349805036000	1349766000000	21650159	1220.48682426165	88	47.6193008422852	-122.189849853516
1349804895000	1349766000000	21650159	836.071465775211	15	47.619312286377	-122.193817138672
1349804865000	1349766000000	21650159	666.476454678268	15	47.619312286377	-122.193817138672
1349804820000	1349766000000	21650159	390.908728591457	30	47.619026184082	-122.196319580078
1349804789000	1349766000000	21650159	256.749950027108	30	47.6176719665527	-122.196327209473
1349804769000	1349766000000	21650159	31.7094182417495	62	47.6154594421387	-122.19620513916
1349804724000	1349766000000	21650159	27.3817157074227	18	47.6154556274414	-122.196189880371
1349804693000	1349766000000	21650159	1.41550050141814	0	47.6154556274414	-122.196189880371
1349804678000	1349766000000	21650159	1.41550050141814	0	47.6154556274414	-122.196189880371
1349804638000	1349766000000	21650159	1.41550050141814	0	47.6154556274414	-122.196189880371
1349804608000	1349766000000	21650159	1.41550050141814	0	47.6154556274414	-122.196189880371
1349804588000	1349766000000	21650159	1.41550050141814	0	47.6154556274414	-122.196189880371
1349804546000	1349766000000	21650159	1.41550050141814	0	47.6154556274414	-122.196189880371
1349804516000	1349766000000	21650159	1.41550050141814	0	47.6154556274414	-122.196189880371
1349804496000	1349766000000	21650159	1.41550050141814	0	47.6154556274414	-122.196189880371
1349804455000	1349766000000	21650159	1.41550050141814	0	47.6154556274414	-122.196189880371
1349804425000	1349766000000	21650159	1.41550050141814	0	47.6154556274414	-122.196189880371
1349804405000	1349766000000	21650159	1.41550050141814	0	47.6154556274414	-122.196189880371
1349804365000	1349766000000	21650159	1.41550050141814	0	47.6154556274414	-122.196189880371
1349804335000	1349766000000	21650159	1.41550050141814	0	47.6154556274414	-122.196189880371
1349807707000	1349766000000	21650159	17750.8861368891	0	47.5803413391113	-122.15291595459
1349807656000	1349766000000	21650159	17732.5605679829	0	47.5803413391113	-122.15291595459
1349807560000	1349766000000	21650159	17691.2382067239	19	47.6032829284668	-122.133148193359
1349807462000	1349766000000	21650159	17656.0243684336	19	47.6032829284668	-122.133148193359
1349806920000	1349766000000	21650159	15780.5375684731	19	47.6032829284668	-122.133148193359
1349806476000	1349766000000	21650159	12849.1237135725	19	47.6032829284668	-122.133148193359
1349806385000	1349766000000	21650159	12004.4812958113	53	47.6095771789551	-122.132247924805
1349806320000	1349766000000	21650159	11559.7931750752	53	47.6114349365234	-122.132286071777
1349806294000	1349766000000	21650159	11205.5027751483	79	47.6161689758301	-122.132400512695
1349806269000	1349766000000	21650159	11128.1690606931	65	47.617000579834	-122.132179260254
1349806239000	1349766000000	21650159	11074.7203054736	42	47.617000579834	-122.131607055664
1349894483000	1349852400000	21650159	17618.2952559796	745	47.5804023742676	-122.152923583984
1349894392000	1349852400000	21650159	17617.9359310991	655	47.5804023742676	-122.152923583984
1349894306000	1349852400000	21650159	17619.3732306212	565	47.5804023742676	-122.152923583984
1349894215000	1349852400000	21650159	17619.0139057407	475	47.5804023742676	-122.152923583984
1349894107000	1349852400000	21650159	17750.8861368891	0	47.5803413391113	-122.15291595459
1349894076000	1349852400000	21650159	17739.7470655932	0	47.5803413391113	-122.15291595459
1349894045000	1349852400000	21650159	17728.6079942973	0	47.5803413391113	-122.15291595459
1349894020000	1349852400000	21650159	17619.3732306212	279	47.5804176330566	-122.15291595459
1349893990000	1349852400000	21650159	17608.5934842058	279	47.580436706543	-122.15242767334
1349893944000	1349852400000	21650159	17510.2565535343	279	47.5799217224121	-122.150756835938
1349893879000	1349852400000	21650159	17204.6720963699	279	47.5797996520996	-122.147415161133
1349893852000	1349852400000	21650159	17075.4579652101	279	47.5960807800293	-122.142738342285
1349893744000	1349852400000	21650159	16563.4195116447	279	47.5960807800293	-122.142738342285
1349893312000	1349852400000	21650159	14042.1524997796	279	47.5960807800293	-122.142738342285
1349893226000	1349852400000	21650159	13738.6628384385	238	47.5988311767578	-122.142097473145
1349893135000	1349852400000	21650159	13466.7666760936	187	47.6007194519043	-122.139991760254
1349893044000	1349852400000	21650159	12572.1206469242	228	47.6041221618652	-122.131225585938
